daily_demand,invoice_year,invoice_month,invoice_day,weekend,festive_month,holidays,weekday,quarter,service_type_enc
2,2018,8,27,0,0,0,1,3,128
1,2018,8,27,0,0,0,1,3,130
1,2018,8,27,0,0,0,1,3,131
1,2018,8,27,0,0,0,1,3,142
1,2018,8,27,0,0,0,1,3,147
6,2018,8,27,0,0,0,1,3,148
5,2018,8,27,0,0,0,1,3,209
1,2018,8,27,0,0,0,1,3,245
1,2018,8,27,0,0,0,1,3,280
1,2018,8,27,0,0,0,1,3,318
1,2018,8,27,0,0,0,1,3,319
1,2018,8,27,0,0,0,1,3,327
1,2018,8,27,0,0,0,1,3,329
1,2018,8,27,0,0,0,1,3,346
2,2018,8,27,0,0,0,1,3,407
1,2018,8,27,0,0,0,1,3,421
1,2018,8,27,0,0,0,1,3,437
1,2018,8,27,0,0,0,1,3,451
1,2018,8,27,0,0,0,1,3,453
1,2018,8,27,0,0,0,1,3,455
1,2018,8,27,0,0,0,1,3,464
1,2018,8,27,0,0,0,1,3,465
1,2018,8,27,0,0,0,1,3,466
1,2018,8,27,0,0,0,1,3,483
1,2018,8,28,0,0,0,2,3,1
3,2018,8,28,0,0,0,2,3,2
5,2018,8,28,0,0,0,2,3,10
3,2018,8,28,0,0,0,2,3,46
9,2018,8,28,0,0,0,2,3,76
1,2018,8,28,0,0,0,2,3,86
1,2018,8,28,0,0,0,2,3,102
3,2018,8,28,0,0,0,2,3,108
3,2018,8,28,0,0,0,2,3,109
5,2018,8,28,0,0,0,2,3,125
1,2018,8,28,0,0,0,2,3,128
1,2018,8,28,0,0,0,2,3,131
9,2018,8,28,0,0,0,2,3,148
2,2018,8,28,0,0,0,2,3,166
1,2018,8,28,0,0,0,2,3,177
5,2018,8,28,0,0,0,2,3,209
1,2018,8,28,0,0,0,2,3,237
1,2018,8,28,0,0,0,2,3,267
1,2018,8,28,0,0,0,2,3,268
1,2018,8,28,0,0,0,2,3,282
6,2018,8,28,0,0,0,2,3,318
1,2018,8,28,0,0,0,2,3,327
2,2018,8,28,0,0,0,2,3,346
1,2018,8,28,0,0,0,2,3,353
1,2018,8,28,0,0,0,2,3,373
1,2018,8,28,0,0,0,2,3,394
1,2018,8,28,0,0,0,2,3,399
2,2018,8,28,0,0,0,2,3,407
1,2018,8,28,0,0,0,2,3,445
1,2018,8,28,0,0,0,2,3,456
1,2018,8,28,0,0,0,2,3,467
2,2018,8,28,0,0,0,2,3,483
1,2018,8,28,0,0,0,2,3,492
1,2018,8,29,0,0,0,3,3,2
3,2018,8,29,0,0,0,3,3,10
1,2018,8,29,0,0,0,3,3,16
4,2018,8,29,0,0,0,3,3,76
1,2018,8,29,0,0,0,3,3,86
1,2018,8,29,0,0,0,3,3,108
1,2018,8,29,0,0,0,3,3,109
3,2018,8,29,0,0,0,3,3,125
1,2018,8,29,0,0,0,3,3,128
4,2018,8,29,0,0,0,3,3,148
1,2018,8,29,0,0,0,3,3,194
3,2018,8,29,0,0,0,3,3,209
1,2018,8,29,0,0,0,3,3,235
1,2018,8,29,0,0,0,3,3,318
1,2018,8,29,0,0,0,3,3,346
1,2018,8,29,0,0,0,3,3,391
2,2018,8,29,0,0,0,3,3,407
7,2018,9,1,0,0,0,6,3,2
2,2018,9,1,0,0,0,6,3,10
1,2018,9,1,0,0,0,6,3,11
9,2018,9,1,0,0,0,6,3,76
7,2018,9,1,0,0,0,6,3,108
9,2018,9,1,0,0,0,6,3,148
2,2018,9,1,0,0,0,6,3,209
1,2018,9,1,0,0,0,6,3,268
3,2018,9,1,0,0,0,6,3,318
6,2018,9,1,0,0,0,6,3,346
2,2018,9,1,0,0,0,6,3,417
1,2018,9,1,0,0,0,6,3,418
1,2018,9,1,0,0,0,6,3,471
3,2018,9,2,0,0,0,7,3,2
1,2018,9,2,0,0,0,7,3,8
3,2018,9,2,0,0,0,7,3,10
1,2018,9,2,0,0,0,7,3,15
1,2018,9,2,0,0,0,7,3,38
2,2018,9,2,0,0,0,7,3,46
7,2018,9,2,0,0,0,7,3,76
1,2018,9,2,0,0,0,7,3,80
1,2018,9,2,0,0,0,7,3,99
3,2018,9,2,0,0,0,7,3,108
2,2018,9,2,0,0,0,7,3,125
2,2018,9,2,0,0,0,7,3,128
1,2018,9,2,0,0,0,7,3,130
7,2018,9,2,0,0,0,7,3,148
1,2018,9,2,0,0,0,7,3,166
1,2018,9,2,0,0,0,7,3,175
1,2018,9,2,0,0,0,7,3,188
5,2018,9,2,0,0,0,7,3,209
1,2018,9,2,0,0,0,7,3,235
1,2018,9,2,0,0,0,7,3,269
1,2018,9,2,0,0,0,7,3,270
1,2018,9,2,0,0,0,7,3,282
1,2018,9,2,0,0,0,7,3,300
1,2018,9,2,0,0,0,7,3,318
1,2018,9,2,0,0,0,7,3,346
2,2018,9,2,0,0,0,7,3,373
2,2018,9,2,0,0,0,7,3,434
1,2018,9,2,0,0,0,7,3,437
1,2018,9,2,0,0,0,7,3,443
1,2018,9,2,0,0,0,7,3,445
1,2018,9,2,0,0,0,7,3,471
1,2018,9,2,0,0,0,7,3,479
2,2018,9,2,0,0,0,7,3,483
3,2018,9,3,0,0,0,1,3,2
1,2018,9,3,0,0,0,1,3,10
1,2018,9,3,0,0,0,1,3,11
1,2018,9,3,0,0,0,1,3,46
4,2018,9,3,0,0,0,1,3,76
3,2018,9,3,0,0,0,1,3,108
3,2018,9,3,0,0,0,1,3,125
1,2018,9,3,0,0,0,1,3,128
5,2018,9,3,0,0,0,1,3,148
2,2018,9,3,0,0,0,1,3,209
1,2018,9,3,0,0,0,1,3,301
1,2018,9,3,0,0,0,1,3,318
1,2018,9,3,0,0,0,1,3,335
2,2018,9,3,0,0,0,1,3,346
1,2018,9,3,0,0,0,1,3,359
2,2018,9,3,0,0,0,1,3,407
1,2018,9,3,0,0,0,1,3,479
1,2018,9,3,0,0,0,1,3,483
2,2018,9,4,0,0,0,2,3,2
1,2018,9,4,0,0,0,2,3,10
4,2018,9,4,0,0,0,2,3,11
2,2018,9,4,0,0,0,2,3,46
6,2018,9,4,0,0,0,2,3,76
1,2018,9,4,0,0,0,2,3,77
1,2018,9,4,0,0,0,2,3,80
1,2018,9,4,0,0,0,2,3,84
2,2018,9,4,0,0,0,2,3,86
1,2018,9,4,0,0,0,2,3,90
1,2018,9,4,0,0,0,2,3,91
2,2018,9,4,0,0,0,2,3,94
2,2018,9,4,0,0,0,2,3,108
3,2018,9,4,0,0,0,2,3,125
1,2018,9,4,0,0,0,2,3,127
3,2018,9,4,0,0,0,2,3,128
1,2018,9,4,0,0,0,2,3,130
7,2018,9,4,0,0,0,2,3,148
1,2018,9,4,0,0,0,2,3,206
5,2018,9,4,0,0,0,2,3,209
1,2018,9,4,0,0,0,2,3,271
2,2018,9,4,0,0,0,2,3,318
2,2018,9,4,0,0,0,2,3,346
1,2018,9,4,0,0,0,2,3,437
1,2018,9,4,0,0,0,2,3,483
3,2018,9,5,0,0,0,3,3,2
2,2018,9,5,0,0,0,3,3,10
1,2018,9,5,0,0,0,3,3,11
1,2018,9,5,0,0,0,3,3,38
1,2018,9,5,0,0,0,3,3,42
2,2018,9,5,0,0,0,3,3,46
7,2018,9,5,0,0,0,3,3,76
1,2018,9,5,0,0,0,3,3,92
2,2018,9,5,0,0,0,3,3,108
1,2018,9,5,0,0,0,3,3,125
2,2018,9,5,0,0,0,3,3,128
7,2018,9,5,0,0,0,3,3,148
1,2018,9,5,0,0,0,3,3,195
4,2018,9,5,0,0,0,3,3,209
1,2018,9,5,0,0,0,3,3,235
1,2018,9,5,0,0,0,3,3,242
1,2018,9,5,0,0,0,3,3,257
1,2018,9,5,0,0,0,3,3,269
1,2018,9,5,0,0,0,3,3,346
1,2018,9,5,0,0,0,3,3,437
2,2018,9,6,1,0,0,4,3,2
1,2018,9,6,1,0,0,4,3,10
6,2018,9,6,1,0,0,4,3,11
4,2018,9,6,1,0,0,4,3,46
7,2018,9,6,1,0,0,4,3,76
1,2018,9,6,1,0,0,4,3,77
1,2018,9,6,1,0,0,4,3,80
1,2018,9,6,1,0,0,4,3,91
1,2018,9,6,1,0,0,4,3,94
1,2018,9,6,1,0,0,4,3,100
1,2018,9,6,1,0,0,4,3,108
3,2018,9,6,1,0,0,4,3,125
2,2018,9,6,1,0,0,4,3,128
1,2018,9,6,1,0,0,4,3,131
8,2018,9,6,1,0,0,4,3,148
6,2018,9,6,1,0,0,4,3,209
1,2018,9,6,1,0,0,4,3,227
1,2018,9,6,1,0,0,4,3,318
1,2018,9,6,1,0,0,4,3,346
1,2018,9,6,1,0,0,4,3,373
1,2018,9,6,1,0,0,4,3,437
2,2018,9,6,1,0,0,4,3,445
1,2018,9,6,1,0,0,4,3,472
1,2018,9,6,1,0,0,4,3,483
3,2018,9,7,1,0,0,5,3,2
5,2018,9,7,1,0,0,5,3,10
1,2018,9,7,1,0,0,5,3,11
1,2018,9,7,1,0,0,5,3,42
1,2018,9,7,1,0,0,5,3,46
5,2018,9,7,1,0,0,5,3,76
1,2018,9,7,1,0,0,5,3,77
1,2018,9,7,1,0,0,5,3,80
3,2018,9,7,1,0,0,5,3,108
1,2018,9,7,1,0,0,5,3,125
1,2018,9,7,1,0,0,5,3,130
6,2018,9,7,1,0,0,5,3,148
3,2018,9,7,1,0,0,5,3,209
1,2018,9,7,1,0,0,5,3,257
1,2018,9,7,1,0,0,5,3,268
2,2018,9,7,1,0,0,5,3,318
1,2018,9,7,1,0,0,5,3,337
1,2018,9,7,1,0,0,5,3,346
1,2018,9,7,1,0,0,5,3,360
1,2018,9,7,1,0,0,5,3,444
1,2018,9,7,1,0,0,5,3,483
2,2018,9,8,0,0,0,6,3,10
2,2018,9,8,0,0,0,6,3,76
1,2018,9,8,0,0,0,6,3,108
2,2018,9,8,0,0,0,6,3,148
1,2018,9,8,0,0,0,6,3,209
1,2018,9,8,0,0,0,6,3,319
1,2018,9,8,0,0,0,6,3,346
1,2018,9,8,0,0,0,6,3,407
2,2018,9,8,0,0,0,6,3,483
3,2018,9,10,0,0,0,1,3,2
5,2018,9,10,0,0,0,1,3,10
5,2018,9,10,0,0,0,1,3,46
1,2018,9,10,0,0,0,1,3,51
5,2018,9,10,0,0,0,1,3,76
1,2018,9,10,0,0,0,1,3,77
1,2018,9,10,0,0,0,1,3,80
1,2018,9,10,0,0,0,1,3,84
2,2018,9,10,0,0,0,1,3,86
1,2018,9,10,0,0,0,1,3,90
1,2018,9,10,0,0,0,1,3,94
3,2018,9,10,0,0,0,1,3,108
2,2018,9,10,0,0,0,1,3,125
1,2018,9,10,0,0,0,1,3,127
1,2018,9,10,0,0,0,1,3,128
1,2018,9,10,0,0,0,1,3,131
1,2018,9,10,0,0,0,1,3,139
6,2018,9,10,0,0,0,1,3,148
1,2018,9,10,0,0,0,1,3,206
3,2018,9,10,0,0,0,1,3,209
1,2018,9,10,0,0,0,1,3,214
1,2018,9,10,0,0,0,1,3,215
1,2018,9,10,0,0,0,1,3,258
1,2018,9,10,0,0,0,1,3,300
3,2018,9,10,0,0,0,1,3,346
2,2018,9,10,0,0,0,1,3,407
1,2018,9,10,0,0,0,1,3,410
2,2018,9,10,0,0,0,1,3,421
2,2018,9,10,0,0,0,1,3,422
1,2018,9,10,0,0,0,1,3,437
1,2018,9,10,0,0,0,1,3,445
1,2018,9,10,0,0,0,1,3,495
7,2018,9,14,0,0,0,5,3,2
6,2018,9,14,0,0,0,5,3,10
1,2018,9,14,0,0,0,5,3,24
1,2018,9,14,0,0,0,5,3,31
2,2018,9,14,0,0,0,5,3,46
10,2018,9,14,0,0,0,5,3,76
1,2018,9,14,0,0,0,5,3,77
1,2018,9,14,0,0,0,5,3,80
2,2018,9,14,0,0,0,5,3,84
1,2018,9,14,0,0,0,5,3,86
2,2018,9,14,0,0,0,5,3,90
1,2018,9,14,0,0,0,5,3,94
1,2018,9,14,0,0,0,5,3,99
6,2018,9,14,0,0,0,5,3,108
1,2018,9,14,0,0,0,5,3,109
1,2018,9,14,0,0,0,5,3,114
1,2018,9,14,0,0,0,5,3,115
2,2018,9,14,0,0,0,5,3,125
3,2018,9,14,0,0,0,5,3,128
1,2018,9,14,0,0,0,5,3,142
1,2018,9,14,0,0,0,5,3,147
10,2018,9,14,0,0,0,5,3,148
5,2018,9,14,0,0,0,5,3,209
1,2018,9,14,0,0,0,5,3,242
1,2018,9,14,0,0,0,5,3,245
1,2018,9,14,0,0,0,5,3,280
1,2018,9,14,0,0,0,5,3,281
1,2018,9,14,0,0,0,5,3,301
4,2018,9,14,0,0,0,5,3,318
1,2018,9,14,0,0,0,5,3,324
1,2018,9,14,0,0,0,5,3,329
3,2018,9,14,0,0,0,5,3,346
1,2018,9,14,0,0,0,5,3,406
1,2018,9,14,0,0,0,5,3,407
2,2018,9,14,0,0,0,5,3,421
1,2018,9,14,0,0,0,5,3,451
1,2018,9,14,0,0,0,5,3,453
1,2018,9,14,0,0,0,5,3,455
1,2018,9,14,0,0,0,5,3,464
1,2018,9,14,0,0,0,5,3,465
1,2018,9,14,0,0,0,5,3,466
4,2018,9,14,0,0,0,5,3,483
3,2018,9,15,0,0,0,6,3,2
5,2018,9,15,0,0,0,6,3,10
4,2018,9,15,0,0,0,6,3,46
7,2018,9,15,0,0,0,6,3,76
1,2018,9,15,0,0,0,6,3,77
1,2018,9,15,0,0,0,6,3,80
3,2018,9,15,0,0,0,6,3,108
1,2018,9,15,0,0,0,6,3,109
3,2018,9,15,0,0,0,6,3,125
1,2018,9,15,0,0,0,6,3,128
2,2018,9,15,0,0,0,6,3,139
7,2018,9,15,0,0,0,6,3,148
1,2018,9,15,0,0,0,6,3,166
1,2018,9,15,0,0,0,6,3,195
5,2018,9,15,0,0,0,6,3,209
2,2018,9,15,0,0,0,6,3,318
3,2018,9,15,0,0,0,6,3,346
2,2018,9,15,0,0,0,6,3,407
1,2018,9,15,0,0,0,6,3,417
1,2018,9,15,0,0,0,6,3,421
1,2018,9,15,0,0,0,6,3,460
3,2018,9,15,0,0,0,6,3,483
5,2018,9,16,0,0,0,7,3,2
3,2018,9,16,0,0,0,7,3,10
1,2018,9,16,0,0,0,7,3,52
7,2018,9,16,0,0,0,7,3,76
1,2018,9,16,0,0,0,7,3,86
5,2018,9,16,0,0,0,7,3,108
1,2018,9,16,0,0,0,7,3,125
1,2018,9,16,0,0,0,7,3,128
7,2018,9,16,0,0,0,7,3,148
2,2018,9,16,0,0,0,7,3,209
1,2018,9,16,0,0,0,7,3,214
1,2018,9,16,0,0,0,7,3,257
1,2018,9,16,0,0,0,7,3,270
1,2018,9,16,0,0,0,7,3,318
1,2018,9,16,0,0,0,7,3,343
5,2018,9,16,0,0,0,7,3,346
1,2018,9,16,0,0,0,7,3,373
1,2018,9,16,0,0,0,7,3,385
1,2018,9,16,0,0,0,7,3,407
1,2018,9,16,0,0,0,7,3,421
1,2018,9,16,0,0,0,7,3,422
1,2018,9,16,0,0,0,7,3,445
1,2018,9,17,0,0,0,1,3,2
4,2018,9,17,0,0,0,1,3,10
1,2018,9,17,0,0,0,1,3,24
8,2018,9,17,0,0,0,1,3,46
2,2018,9,17,0,0,0,1,3,51
4,2018,9,17,0,0,0,1,3,76
1,2018,9,17,0,0,0,1,3,77
1,2018,9,17,0,0,0,1,3,80
2,2018,9,17,0,0,0,1,3,84
2,2018,9,17,0,0,0,1,3,86
1,2018,9,17,0,0,0,1,3,88
2,2018,9,17,0,0,0,1,3,90
2,2018,9,17,0,0,0,1,3,92
2,2018,9,17,0,0,0,1,3,94
2,2018,9,17,0,0,0,1,3,125
1,2018,9,17,0,0,0,1,3,128
3,2018,9,17,0,0,0,1,3,130
2,2018,9,17,0,0,0,1,3,139
6,2018,9,17,0,0,0,1,3,148
2,2018,9,17,0,0,0,1,3,166
1,2018,9,17,0,0,0,1,3,172
2,2018,9,17,0,0,0,1,3,174
1,2018,9,17,0,0,0,1,3,176
1,2018,9,17,0,0,0,1,3,177
5,2018,9,17,0,0,0,1,3,209
1,2018,9,17,0,0,0,1,3,235
1,2018,9,17,0,0,0,1,3,257
1,2018,9,17,0,0,0,1,3,300
1,2018,9,17,0,0,0,1,3,307
1,2018,9,17,0,0,0,1,3,318
1,2018,9,17,0,0,0,1,3,331
1,2018,9,17,0,0,0,1,3,346
3,2018,9,17,0,0,0,1,3,407
4,2018,9,17,0,0,0,1,3,421
4,2018,9,17,0,0,0,1,3,422
1,2018,9,17,0,0,0,1,3,482
1,2018,9,17,0,0,0,1,3,486
1,2018,9,18,0,0,0,2,3,8
3,2018,9,18,0,0,0,2,3,10
3,2018,9,18,0,0,0,2,3,46
3,2018,9,18,0,0,0,2,3,77
3,2018,9,18,0,0,0,2,3,80
1,2018,9,18,0,0,0,2,3,94
2,2018,9,18,0,0,0,2,3,125
1,2018,9,18,0,0,0,2,3,127
1,2018,9,18,0,0,0,2,3,128
1,2018,9,18,0,0,0,2,3,130
1,2018,9,18,0,0,0,2,3,139
3,2018,9,18,0,0,0,2,3,148
1,2018,9,18,0,0,0,2,3,171
1,2018,9,18,0,0,0,2,3,172
1,2018,9,18,0,0,0,2,3,174
1,2018,9,18,0,0,0,2,3,176
1,2018,9,18,0,0,0,2,3,177
3,2018,9,18,0,0,0,2,3,209
1,2018,9,18,0,0,0,2,3,215
1,2018,9,18,0,0,0,2,3,318
1,2018,9,18,0,0,0,2,3,331
1,2018,9,18,0,0,0,2,3,342
1,2018,9,18,0,0,0,2,3,386
2,2018,9,18,0,0,0,2,3,407
3,2018,9,18,0,0,0,2,3,421
3,2018,9,18,0,0,0,2,3,422
5,2018,9,19,0,0,0,3,3,10
3,2018,9,19,0,0,0,3,3,46
3,2018,9,19,0,0,0,3,3,76
2,2018,9,19,0,0,0,3,3,77
2,2018,9,19,0,0,0,3,3,80
2,2018,9,19,0,0,0,3,3,84
1,2018,9,19,0,0,0,3,3,86
2,2018,9,19,0,0,0,3,3,90
1,2018,9,19,0,0,0,3,3,92
2,2018,9,19,0,0,0,3,3,94
4,2018,9,19,0,0,0,3,3,125
3,2018,9,19,0,0,0,3,3,128
1,2018,9,19,0,0,0,3,3,146
5,2018,9,19,0,0,0,3,3,148
5,2018,9,19,0,0,0,3,3,209
1,2018,9,19,0,0,0,3,3,257
1,2018,9,19,0,0,0,3,3,318
5,2018,9,19,0,0,0,3,3,407
3,2018,9,19,0,0,0,3,3,421
4,2018,9,19,0,0,0,3,3,422
1,2018,9,19,0,0,0,3,3,483
1,2018,9,19,0,0,0,3,3,485
3,2018,9,20,0,0,1,4,3,2
8,2018,9,20,0,0,1,4,3,10
1,2018,9,20,0,0,1,4,3,15
1,2018,9,20,0,0,1,4,3,17
4,2018,9,20,0,0,1,4,3,46
1,2018,9,20,0,0,1,4,3,51
10,2018,9,20,0,0,1,4,3,76
1,2018,9,20,0,0,1,4,3,77
1,2018,9,20,0,0,1,4,3,80
2,2018,9,20,0,0,1,4,3,84
2,2018,9,20,0,0,1,4,3,90
3,2018,9,20,0,0,1,4,3,94
3,2018,9,20,0,0,1,4,3,108
6,2018,9,20,0,0,1,4,3,125
2,2018,9,20,0,0,1,4,3,128
1,2018,9,20,0,0,1,4,3,130
2,2018,9,20,0,0,1,4,3,139
11,2018,9,20,0,0,1,4,3,148
1,2018,9,20,0,0,1,4,3,174
8,2018,9,20,0,0,1,4,3,209
2,2018,9,20,0,0,1,4,3,235
3,2018,9,20,0,0,1,4,3,318
1,2018,9,20,0,0,1,4,3,338
3,2018,9,20,0,0,1,4,3,346
1,2018,9,20,0,0,1,4,3,373
4,2018,9,20,0,0,1,4,3,407
2,2018,9,20,0,0,1,4,3,421
5,2018,9,20,0,0,1,4,3,422
1,2018,9,20,0,0,1,4,3,445
6,2018,9,21,0,0,0,5,3,2
5,2018,9,21,0,0,0,5,3,10
1,2018,9,21,0,0,0,5,3,38
4,2018,9,21,0,0,0,5,3,46
1,2018,9,21,0,0,0,5,3,51
9,2018,9,21,0,0,0,5,3,76
1,2018,9,21,0,0,0,5,3,77
1,2018,9,21,0,0,0,5,3,80
1,2018,9,21,0,0,0,5,3,84
1,2018,9,21,0,0,0,5,3,90
1,2018,9,21,0,0,0,5,3,94
6,2018,9,21,0,0,0,5,3,108
1,2018,9,21,0,0,0,5,3,124
3,2018,9,21,0,0,0,5,3,125
1,2018,9,21,0,0,0,5,3,139
9,2018,9,21,0,0,0,5,3,148
2,2018,9,21,0,0,0,5,3,171
2,2018,9,21,0,0,0,5,3,172
3,2018,9,21,0,0,0,5,3,174
3,2018,9,21,0,0,0,5,3,176
3,2018,9,21,0,0,0,5,3,177
5,2018,9,21,0,0,0,5,3,209
1,2018,9,21,0,0,0,5,3,235
1,2018,9,21,0,0,0,5,3,257
1,2018,9,21,0,0,0,5,3,282
1,2018,9,21,0,0,0,5,3,318
1,2018,9,21,0,0,0,5,3,338
6,2018,9,21,0,0,0,5,3,346
1,2018,9,21,0,0,0,5,3,373
3,2018,9,21,0,0,0,5,3,407
3,2018,9,21,0,0,0,5,3,421
4,2018,9,21,0,0,0,5,3,422
1,2018,9,21,0,0,0,5,3,443
6,2018,9,22,0,0,0,6,3,2
1,2018,9,22,0,0,0,6,3,8
6,2018,9,22,0,0,0,6,3,10
3,2018,9,22,0,0,0,6,3,46
1,2018,9,22,0,0,0,6,3,51
1,2018,9,22,0,0,0,6,3,73
12,2018,9,22,0,0,0,6,3,76
1,2018,9,22,0,0,0,6,3,84
1,2018,9,22,0,0,0,6,3,85
2,2018,9,22,0,0,0,6,3,86
1,2018,9,22,0,0,0,6,3,90
1,2018,9,22,0,0,0,6,3,94
6,2018,9,22,0,0,0,6,3,108
8,2018,9,22,0,0,0,6,3,125
2,2018,9,22,0,0,0,6,3,127
5,2018,9,22,0,0,0,6,3,128
1,2018,9,22,0,0,0,6,3,129
2,2018,9,22,0,0,0,6,3,139
12,2018,9,22,0,0,0,6,3,148
1,2018,9,22,0,0,0,6,3,166
7,2018,9,22,0,0,0,6,3,209
1,2018,9,22,0,0,0,6,3,235
1,2018,9,22,0,0,0,6,3,236
1,2018,9,22,0,0,0,6,3,259
1,2018,9,22,0,0,0,6,3,275
1,2018,9,22,0,0,0,6,3,300
3,2018,9,22,0,0,0,6,3,318
6,2018,9,22,0,0,0,6,3,346
1,2018,9,22,0,0,0,6,3,359
1,2018,9,22,0,0,0,6,3,385
3,2018,9,22,0,0,0,6,3,407
2,2018,9,22,0,0,0,6,3,421
3,2018,9,22,0,0,0,6,3,422
1,2018,9,22,0,0,0,6,3,436
3,2018,9,22,0,0,0,6,3,459
2,2018,9,22,0,0,0,6,3,483
4,2018,9,23,0,0,0,7,3,2
2,2018,9,23,0,0,0,7,3,10
1,2018,9,23,0,0,0,7,3,20
4,2018,9,23,0,0,0,7,3,76
1,2018,9,23,0,0,0,7,3,80
1,2018,9,23,0,0,0,7,3,99
4,2018,9,23,0,0,0,7,3,108
5,2018,9,23,0,0,0,7,3,148
1,2018,9,23,0,0,0,7,3,209
1,2018,9,23,0,0,0,7,3,235
2,2018,9,23,0,0,0,7,3,318
4,2018,9,23,0,0,0,7,3,346
1,2018,9,23,0,0,0,7,3,353
1,2018,9,23,0,0,0,7,3,479
1,2018,9,23,0,0,0,7,3,493
5,2018,9,24,0,0,0,1,3,2
1,2018,9,24,0,0,0,1,3,10
2,2018,9,24,0,0,0,1,3,14
1,2018,9,24,0,0,0,1,3,17
1,2018,9,24,0,0,0,1,3,35
1,2018,9,24,0,0,0,1,3,46
7,2018,9,24,0,0,0,1,3,76
3,2018,9,24,0,0,0,1,3,77
3,2018,9,24,0,0,0,1,3,80
2,2018,9,24,0,0,0,1,3,90
2,2018,9,24,0,0,0,1,3,94
5,2018,9,24,0,0,0,1,3,108
1,2018,9,24,0,0,0,1,3,125
1,2018,9,24,0,0,0,1,3,128
9,2018,9,24,0,0,0,1,3,148
1,2018,9,24,0,0,0,1,3,171
1,2018,9,24,0,0,0,1,3,172
1,2018,9,24,0,0,0,1,3,177
2,2018,9,24,0,0,0,1,3,209
1,2018,9,24,0,0,0,1,3,220
1,2018,9,24,0,0,0,1,3,229
1,2018,9,24,0,0,0,1,3,257
1,2018,9,24,0,0,0,1,3,276
2,2018,9,24,0,0,0,1,3,280
3,2018,9,24,0,0,0,1,3,318
4,2018,9,24,0,0,0,1,3,346
2,2018,9,24,0,0,0,1,3,407
1,2018,9,24,0,0,0,1,3,410
2,2018,9,24,0,0,0,1,3,421
2,2018,9,24,0,0,0,1,3,422
2,2018,9,24,0,0,0,1,3,471
2,2018,9,25,0,0,0,2,3,2
6,2018,9,25,0,0,0,2,3,10
3,2018,9,25,0,0,0,2,3,46
1,2018,9,25,0,0,0,2,3,71
7,2018,9,25,0,0,0,2,3,76
2,2018,9,25,0,0,0,2,3,108
4,2018,9,25,0,0,0,2,3,125
1,2018,9,25,0,0,0,2,3,127
3,2018,9,25,0,0,0,2,3,128
1,2018,9,25,0,0,0,2,3,131
1,2018,9,25,0,0,0,2,3,139
7,2018,9,25,0,0,0,2,3,148
1,2018,9,25,0,0,0,2,3,171
1,2018,9,25,0,0,0,2,3,172
1,2018,9,25,0,0,0,2,3,174
1,2018,9,25,0,0,0,2,3,176
1,2018,9,25,0,0,0,2,3,177
1,2018,9,25,0,0,0,2,3,204
5,2018,9,25,0,0,0,2,3,209
1,2018,9,25,0,0,0,2,3,331
1,2018,9,25,0,0,0,2,3,346
1,2018,9,25,0,0,0,2,3,407
2,2018,9,25,0,0,0,2,3,421
1,2018,9,25,0,0,0,2,3,422
1,2018,9,25,0,0,0,2,3,437
1,2018,9,25,0,0,0,2,3,439
4,2018,9,26,0,0,0,3,3,2
1,2018,9,26,0,0,0,3,3,8
5,2018,9,26,0,0,0,3,3,10
1,2018,9,26,0,0,0,3,3,46
5,2018,9,26,0,0,0,3,3,76
2,2018,9,26,0,0,0,3,3,77
2,2018,9,26,0,0,0,3,3,80
2,2018,9,26,0,0,0,3,3,84
1,2018,9,26,0,0,0,3,3,86
2,2018,9,26,0,0,0,3,3,90
2,2018,9,26,0,0,0,3,3,94
4,2018,9,26,0,0,0,3,3,108
5,2018,9,26,0,0,0,3,3,125
4,2018,9,26,0,0,0,3,3,128
7,2018,9,26,0,0,0,3,3,148
1,2018,9,26,0,0,0,3,3,207
3,2018,9,26,0,0,0,3,3,209
1,2018,9,26,0,0,0,3,3,215
1,2018,9,26,0,0,0,3,3,242
1,2018,9,26,0,0,0,3,3,280
1,2018,9,26,0,0,0,3,3,306
1,2018,9,26,0,0,0,3,3,311
3,2018,9,26,0,0,0,3,3,346
1,2018,9,26,0,0,0,3,3,374
2,2018,9,26,0,0,0,3,3,407
2,2018,9,26,0,0,0,3,3,421
2,2018,9,26,0,0,0,3,3,422
1,2018,9,26,0,0,0,3,3,433
1,2018,9,26,0,0,0,3,3,436
2,2018,9,27,0,0,0,4,3,2
7,2018,9,27,0,0,0,4,3,10
1,2018,9,27,0,0,0,4,3,15
1,2018,9,27,0,0,0,4,3,31
2,2018,9,27,0,0,0,4,3,38
1,2018,9,27,0,0,0,4,3,42
4,2018,9,27,0,0,0,4,3,46
8,2018,9,27,0,0,0,4,3,76
1,2018,9,27,0,0,0,4,3,84
1,2018,9,27,0,0,0,4,3,99
1,2018,9,27,0,0,0,4,3,108
1,2018,9,27,0,0,0,4,3,114
1,2018,9,27,0,0,0,4,3,115
4,2018,9,27,0,0,0,4,3,125
1,2018,9,27,0,0,0,4,3,127
5,2018,9,27,0,0,0,4,3,128
2,2018,9,27,0,0,0,4,3,139
1,2018,9,27,0,0,0,4,3,142
1,2018,9,27,0,0,0,4,3,147
8,2018,9,27,0,0,0,4,3,148
6,2018,9,27,0,0,0,4,3,209
1,2018,9,27,0,0,0,4,3,245
1,2018,9,27,0,0,0,4,3,257
1,2018,9,27,0,0,0,4,3,280
1,2018,9,27,0,0,0,4,3,281
