"product_id","product_category_name","product_name_lenght","product_description_lenght","product_photos_qty","product_weight_g","product_length_cm","product_height_cm","product_width_cm"
"2e04efb6656990084af256e304d9a573","malas_acessorios",54,1632,6,650,20,40,50
"74291f20821eae2aacb949b41622ef52","perfumaria",42,155,1,600,20,20,30
"5a719c85a2cad2da6076ea511aa4023f","informatica_acessorios",60,1873,1,225,17,17,17
"1ee079ac734051dc6b17c085dc203b0c","eletroportateis",57,2259,1,550,20,13,21
"17597731049645b4a7cd01de0b4188d5","brinquedos",50,690,1,7175,50,22,40
"4a9947ec1fcec2b3321193ed5590e8cb","relogios_presentes",42,576,3,300,16,2,20
"d0c59b22539b0b391e5834a1dae7caa8","brinquedos",35,272,2,350,19,22,17
"4df4e2fa82369cf0ba8bb28833d44848","moveis_decoracao",49,199,4,650,19,20,15
"4c35791f944cf1550e8ae288b3f9e258","informatica_acessorios",53,514,3,424,25,10,19
"eb6913790ee61d3d4d8dffcbbedea827","pet_shop",57,1268,2,102,20,6,13
"5b76cbb9c422e9f3920a1a75a88f0cf0","casa_conforto",28,102,1,200,30,15,15
"ea697d5bbca113fdf96cf66f7aa135c8","beleza_saude",36,668,1,650,16,40,11
"64df6c5d4c7440a043e13fa796eb4ac4","papelaria",60,466,7,400,21,7,15
"148d27957e1653a2e9c8c3771f5a5a0f","relogios_presentes",60,628,2,200,16,11,11
"614d9b959168fce3e0cbd0645acbb666","moveis_decoracao",36,80,2,400,16,28,16
"675dbd52c3dadeafa9a8c96ea5a9bfc6","bebes",58,801,1,2300,36,30,19
"5218cced384ab9377c69874bd7c703f3","esporte_lazer",51,1368,2,400,20,17,17
"28b5eddd0f9eb2e6a7dd8a36e0a79828","utilidades_domesticas",60,279,1,300,35,4,15
"52198ab6a720304fd80cac19c691a049","beleza_saude",54,3569,2,150,32,20,20
"54a03278272d6b4da99f843fb8120754","esporte_lazer",52,920,4,600,35,15,30
"919f371545037a68a1585ef9f0b9494a","climatizacao",52,1427,1,10050,51,49,24
"665839d5bdf604c2909beca037c57144","brinquedos",22,265,1,420,28,12,22
"a7f2b139c27a47d32a6ab4529c65c134","relogios_presentes",59,168,3,200,16,2,11
"c2c951d6f458fe552a49dcd590bdb4a6","cama_mesa_banho",55,661,1,1200,35,3,30
"df3975eccff1508fbdf8874d3b4edadc","livros_tecnicos",53,1909,1,500,25,4,18
"3cb11cc74ce2cf42fd23d867c18a7745","brinquedos",58,701,6,2250,55,12,35
"c2c4115f38ec8f43e1052cf0735e289b","moveis_decoracao",39,202,1,2300,40,10,30
"3ea344b27741300cc4724d2a5af94460","cama_mesa_banho",57,729,1,1500,20,30,30
"e8f625d123fb9e3cdf3e99bda7db0db1","esporte_lazer",54,664,1,250,22,10,15
"89005f5c60b53829a9a617fe5e292221","automotivo",40,622,6,700,40,15,40
"298f838b1798d952580d034bf84bd33a","moveis_decoracao",59,646,1,300,20,30,20
"1d3d7e2bc2cb75e4e2c798ec9aae0279","telefonia",57,1260,2,175,17,3,12
"0f8977d115c52d93a05dd4eb7052baff","cama_mesa_banho",59,266,1,3975,46,12,43
"353f9040451759cc7153da959db1e531","cool_stuff",48,662,2,18600,38,74,38
"8bc6752b88d4909a129ee0abfd76875b","pet_shop",17,746,1,300,16,4,11
"c83bfa25f218562a2db2cb8abce10e1e","telefonia_fixa",63,150,2,100,16,16,16
"9892435c317b92530812ef9fe68cffc6","fashion_bolsas_e_acessorios",51,731,1,200,16,2,11
"332f784cac57e18f1194e8156ad5bd9d","beleza_saude",55,1735,1,2550,20,40,25
"09ae715b435241d687067cb868b056a7","utilidades_domesticas",42,1182,1,15050,60,25,60
"c76ce8f19e21cfc8226f0551ed5da750","cool_stuff",54,940,1,1800,42,25,15
"0f4d27b820e317c951649da022895e0e","brinquedos",37,337,1,325,17,18,12
"926ecae86335e45fea05e1e39e9a5be9","utilidades_domesticas",51,339,2,9500,42,54,25
"557484a8965bdc4e548658239f7663fd","ferramentas_jardim",52,1493,6,4000,30,21,24
"ceeba7d5636e59173cc5f484e913db3d",null,null,null,null,30000,65,65,65
"70cc46ccdfff951dd7829395bce256ca","ferramentas_jardim",54,1318,1,700,30,10,20
"3d4c249691c5ff13ec7946d4d7a1aaa0","telefonia",56,160,2,150,20,5,12
"167752e318335bf6bdd6906c4c470266","esporte_lazer",48,1422,1,200,18,8,14
"2b5000342506556984dc8d0dcdbd4921","eletrodomesticos",58,108,1,150,27,13,17
"06ce9c3e61c7a07f872f8317a7dc534d","beleza_saude",42,3887,1,100,16,8,11
"2f763ba79d9cd987b2034aac7ceffe06","eletronicos",45,1198,2,595,8,6,6
"e5d51a994a31fdaf8d7ec087d31a9576","beleza_saude",44,610,1,600,26,6,18
"31d6f0a621ee145ae8c70304cf564483","relogios_presentes",54,691,2,200,16,2,11
"b9055c6417cea84a8198fec56ff6148f","construcao_ferramentas_iluminacao",58,291,1,2350,30,30,30
"3f9714af5d7efa95476ebf732c9078c8","ferramentas_jardim",39,120,2,200,25,5,12
"995e25d9b46dee183004994645768d95","esporte_lazer",57,722,4,500,16,15,20
"f9aa001a859b11fd798bb386f3d07eb0","pet_shop",54,802,17,9000,33,30,44
"05e75e2ebb007f6cadbc9925311b014b","moveis_decoracao",63,522,2,500,80,10,60
"77e54bccbb383f52f76910f34d4cda43","beleza_saude",32,1032,1,100,16,2,11
"8650c4bacaf0a2cd9ce38bd72004c276","beleza_saude",42,951,2,400,18,18,18
"68db47d312d0b87e469762f0481d3b9c","ferramentas_jardim",60,681,4,16900,38,70,38
"2756f88aa420dd0c5aa25b2db78d4664","telefonia",58,381,3,200,19,4,11
"be19e1611a6015a66266d199ff3ccce0","consoles_games",38,456,1,150,29,2,16
"56e04ad5959e2c30a6754d9cc1f098f2","portateis_casa_forno_e_cafe",46,490,1,225,18,18,16
"1f8281d23bd0d53a9d2cea4bad53ca58","moveis_decoracao",52,745,4,18200,40,60,40
"d2806dfb8e3474bcba8b5bcd771ff12c","brinquedos",58,789,2,790,28,24,31
"0eb41884a8773e019708fb8409fd8347","bebes",41,1064,1,21467,76,57,51
"1c0b635cee597371e54d222a1d8e0386","relogios_presentes",52,706,2,300,16,11,11
"3651da23518f818b7da19d3ec6c69f5e","moveis_decoracao",33,1405,3,150,35,2,25
"37c4c3f162a9549087175b1391df2f02","beleza_saude",30,530,1,975,19,12,15
"407eeaa1c0dcd776f6c2ad41db4c62e5","telefonia",56,1613,2,304,19,11,16
"da37b504ecf6099b4f8af452ebdab0cc","bebes",39,1285,2,8200,40,35,35
"04b2173a311a1fe1a8c90a59c0a0f474","pet_shop",41,186,2,700,16,35,25
"661d83b6b4988942aa9b449b57e12f81","brinquedos",60,48,1,1400,60,30,16
"e337509290028e0c81c0ac93d7b1234e","automotivo",46,2145,8,18000,50,20,20
"50571d0f0f8ffbeec1c64cefeec01135","fashion_bolsas_e_acessorios",58,526,5,350,43,16,27
"b1fa0cf0885504d458c2a48e376ea087","moveis_decoracao",52,603,2,1200,65,12,12
"9d358fd2a77935cffa32834b50cfb21e","cool_stuff",53,953,1,1200,42,25,15
"3ae4b63ae37e03994e257921c73d50b8","cama_mesa_banho",59,282,2,7683,38,45,52
"de907886b218bfa2e0097c1fdff81785","eletronicos",60,443,2,100,22,4,11
"d82bca823d7ea924fb38e011970205dd","moveis_decoracao",49,1720,2,600,65,11,11
"7ce49c8945602088c4c4ca3e0ceb8244",null,null,null,null,1400,35,3,35
"27c63413ca2806bcab40a31d0f862a59","climatizacao",60,1271,1,4550,40,21,32
"a93ad122024312ca432da7f7b32474b4","cama_mesa_banho",48,267,1,1588,48,12,44
"98bf9f3941be6afbca9ea37f8eb0c466","pet_shop",40,287,6,1400,20,16,22
"1fd95182c672cf5b10c82207ca5dab97","automotivo",58,797,5,1100,23,7,38
"ac01b71ddb644fe8806e71a6030accf9","moveis_decoracao",29,250,2,800,32,6,28
"35e26f65c3f380cfe6257d771fb067d2","esporte_lazer",45,1134,1,867,26,15,18
"089cc17c8bf2226d13648392e33dabd7","informatica_acessorios",32,999,3,225,17,5,20
"3fddda7e92c16fa45033a4373a116e00","perfumaria",45,650,1,75,11,11,8
"f110a8fd4a8052d5717ce2adc2bb71d0","esporte_lazer",57,1176,4,3350,66,6,43
"b76d57984db550fe9e6f3ad3467e3025","market_place",63,1498,4,1800,20,40,21
"5bf681c3d83a332fbb49765e3e572145","utilidades_domesticas",44,205,6,100,16,7,20
"a7bbff32c7321478b29f924301a1867d","utilidades_domesticas",31,322,2,300,25,6,15
"b88d27345de2feed45475bb48cca74b1","papelaria",55,787,2,300,16,5,17
"52261c8a90724edab7b960c69dbf7a9c","utilidades_domesticas",24,761,4,950,21,27,21
"c72f08f769081bfde2959e39c5bde5d4","perfumaria",43,478,1,100,20,20,20
"7446478ea3cd9ec46d67ad284c09df66","cama_mesa_banho",48,2154,1,1800,30,23,11
"c857b96593773e940454e76efa8eabb3","moveis_decoracao",55,133,1,700,35,4,30
"ceae7ba6df69ce2b3d1ec03bcfafc31a","automotivo",59,586,3,1125,60,8,33
"683f5eb77d76cc28e35f087731199974","utilidades_domesticas",44,343,1,1200,36,12,23
"4834f24983a4f056e5ae64265f723aaf","eletronicos",52,468,3,230,16,14,15
"575e0e0242a7a1900558645915d3d9f8","alimentos_bebidas",57,1551,1,300,20,20,20
"d53b2798a5e86b8db90ea3c4855cb409","brinquedos",44,952,3,200,20,25,25
"a861fc3f9efc96a2aa2f90a1e8a41875","utilidades_domesticas",56,217,1,400,17,11,11
"980ecbcc15fe174ec1e5757c4d75b1bf","agro_industria_e_comercio",48,157,1,250,17,3,10
"9914c493622d54a4297b480620db7cd7","ferramentas_jardim",45,434,2,5903,38,31,33
"165c9d7f2d58ca8e4af9381c0b0226a4","eletronicos",34,279,4,417,17,9,15
"d19284bf0893e07e80c26fe4ad33458e","moveis_decoracao",47,1750,4,2550,105,3,70
"cb5df9426d14898cd286c3c5ac0b8cea","automotivo",51,840,1,6800,45,20,45
"057229db0353dff9e12e298e8f6429b9","cama_mesa_banho",35,564,1,1900,16,2,11
"9739d07ec835e1c66eedb9a6df402bd5","cool_stuff",44,354,5,900,43,21,26
"cb2a50959c992d8d56a80c45b59e0441","esporte_lazer",51,236,2,400,38,26,26
"c3f538a01c95c92ddb8055bcfc6f4bd0","instrumentos_musicais",48,2756,3,350,17,7,11
"8b41e0e27cc6de15e59de3853fcf51ce","moveis_decoracao",51,1362,3,800,24,11,17
"39fbb313b6c8c6cc28e358f37e3068c1","relogios_presentes",57,500,1,300,16,11,11
"6d07236d4abe99b5b1cbf368971bf6e7","brinquedos",49,170,6,200,17,7,12
"7bcc81e7096d625f592094c60385ebc5","bebes",55,1633,1,550,20,13,13
"88ef4dcecbad145f927ebce34fbdde97","brinquedos",36,1588,4,2050,47,13,24
"f3ff1b0df51e4b86a6dc168c8bfe7dc9","moveis_decoracao",63,394,1,1650,45,15,35
"27f53b8bf57426361b3e0174c16232e3","esporte_lazer",50,1352,2,4400,20,20,20
"716229078d03301a1341876469a09752","informatica_acessorios",53,192,1,100,16,8,11
"0aa186c65b07e61f5ac114182ab92a2b","informatica_acessorios",40,202,1,850,16,20,15
"64b7b1d7151216b171067bafdb70d0bb","bebes",54,369,1,450,35,2,25
"fda6a1e500285956c972ec2fe10f4923","alimentos_bebidas",52,1412,1,1850,20,20,20
"18047039004204f52054f74b9503b9fe","cama_mesa_banho",41,384,1,2555,55,17,48
"a669398f595527fc03acc1ebda6b3cce","beleza_saude",58,905,2,300,20,10,15
"1a596515dcbe1a261f8dc0640ccb5149","moveis_decoracao",57,384,1,600,30,10,20
"70b1659e9e180610c8a5fd5753c85b80","perfumaria",52,1400,1,100,16,3,15
"0751d46ff778c72973f67da627093303","relogios_presentes",57,623,2,317,18,13,14
"d332776387e352fbd83df0136cf05db1","esporte_lazer",60,1483,1,100,20,8,16
"0a39e413aabaa89275742e9707f60f86","moveis_decoracao",55,529,4,2000,28,18,38
"6722735e7b6ea43bbd86b1c9074c3057","automotivo",52,231,1,1050,20,16,16
"cabf8b8ae04dbb649a84f493660febbe","moveis_decoracao",54,553,1,1200,35,9,25
"b0069f9a7b1811276378d64200846ea3","eletronicos",47,653,1,150,16,16,16
"9474f3c0da0c4fd0bdf88cf6ac1b5d04","moveis_decoracao",51,208,3,200,55,6,55
"6bebe9cd650ba6c55af91897a572e3d7","relogios_presentes",55,139,5,150,16,2,11
"44feb28a74abb0f2f303412d60160750","livros_tecnicos",40,1120,1,500,25,3,18
"c47d256557f7fa30144ecea5722eebc2","papelaria",59,307,2,8350,38,30,28
"42212fc3d57c0e2242bd661e94e1e067","telefonia",45,702,4,100,19,3,11
"edffab3eae08991a067c2c7664821661","moveis_decoracao",55,1646,1,300,16,6,11
"42830ac3bef5dc8b398055683e52ad9a","malas_acessorios",52,1030,4,325,24,19,20
"a8115d34a4b7b74388da609692162c37","informatica_acessorios",34,1080,2,250,41,2,29
"f0bc8fe90b1c3901a14ba52f6aa17273","telefonia",60,549,4,100,18,12,16
"418b40c9e83b7e5ac79e4a7ef975ebbe","eletrodomesticos_2",47,796,3,7300,82,10,54
"89c5f56df4c7712aa9b0aefb21743989","esporte_lazer",48,541,4,3000,67,13,17
"29d7696e65020b6cf7846bc4d7668f65","telefonia",59,400,2,233,16,13,13
"8aa74335629d7d8e4ab23653b04ec65b","utilidades_domesticas",42,237,1,900,39,4,27
"0533c5ec3a042521493cfb6e12d6befd",null,null,null,null,1550,38,4,23
"6965419e0d5116b685c3f825e4752231","informatica_acessorios",34,774,1,900,36,9,11
"d248fe1e952b5b5d62572369cc23ac3c","relogios_presentes",34,608,3,600,23,19,15
"9d29a021677d35a6b84c543bbdbcf120","utilidades_domesticas",50,205,1,800,16,11,18
"169837a0e2864f37482261c3d7a2dd80","beleza_saude",53,3826,2,350,20,20,20
"1c4b558889819d00efc1ec52e76bc450","bebes",58,374,6,200,16,9,11
"701657bde0d39ea77205d996a89d9009","fashion_underwear_e_moda_praia",60,1511,5,300,30,16,11
"9f69acd4da62618a3f6365b732d00ccd",null,null,null,null,850,27,13,21
"d9d1f8a93d1a991de6f45594b717b858","informatica_acessorios",57,2637,3,1000,20,25,20
"4b7abf05291c02396d0c60ed5e03e2a9","beleza_saude",32,820,1,2100,24,26,24
"bd481cb85531aa8ef9c09eb9e6a9e0a9","fashion_bolsas_e_acessorios",27,819,1,100,16,5,16
"d0688f07b0aa9bfd7535de718425d8f5","papelaria",47,167,4,800,35,10,55
"7552749c1a1124b5590d5b7206324daa","moveis_decoracao",38,478,2,14300,49,42,42
"ae8a92195eb75e94998a210eeb51693e","esporte_lazer",43,513,1,400,30,5,20
"8d77b937d01f4d6ca31ea084ec26fced","relogios_presentes",60,415,7,300,16,2,20
"29e4631be78811ab993ae12613053b53","automotivo",58,623,1,3100,70,8,70
"331f7c3a5502a8007a966f70e151e89d","automotivo",41,547,4,100,18,13,13
"0044d70d4e53450c0fbb8255446a797b","esporte_lazer",51,695,1,200,20,18,18
"03894c9a40bf32b84a349ef0ddfccc1d","utilidades_domesticas",59,675,1,20300,44,93,30
"ea44caac707f7f1325182a538007f838","bebes",59,809,5,6600,45,25,35
"1708d4cfc42166dc7f44e1ad501f4933","cama_mesa_banho",48,306,1,11550,50,20,50
"344cf40b4cf885e32de129b0917e4a33","construcao_ferramentas_construcao",54,713,1,750,16,11,11
"237629a2fbb505d4db6ef67408dcf5bf","utilidades_domesticas",54,460,1,475,24,19,24
"188ca16451af4da0cdad2750f9973fd6","brinquedos",36,210,1,900,45,15,35
"8ccac7e503c0ba1f7e7b3aafeae52cca","moveis_decoracao",35,596,4,5500,32,32,32
"528006c231a0ed1649af2db0ab6c69ed","esporte_lazer",47,80,1,850,36,23,18
"bb706a70fa03c46aa8d5f4a15505ce1a","moveis_escritorio",55,594,1,650,20,12,15
"e2acf075e3634e6f0c26e4e88c1bf9d7","moveis_sala",33,332,1,6750,54,18,53
"f71c0f4ee48321ba6b82205b2fc9e08f","moveis_decoracao",30,669,4,975,35,25,21
"933bdcaec5fb56654d35ffaae48c7068","cama_mesa_banho",48,557,3,250,28,4,18
"75aabf28c2ab4533f72b84fb5b061354","beleza_saude",44,635,1,4050,25,22,21
"0bd478959805d86aabe80febd51789e4","esporte_lazer",55,985,1,717,18,15,18
"9239c49d7d0e542d0e12a9023771ef51","construcao_ferramentas_jardim",55,2038,6,155,18,7,14
"90f97298579cd20412fdcc9b7a2d4b6b","alimentos_bebidas",31,502,1,475,20,16,13
"812f428f6757ab16c46cffc68f2e90c5","moveis_decoracao",53,1991,2,600,60,7,14
"d951b7ee80638f0b34111a091327be42","perfumaria",54,522,1,150,16,12,11
"f2a949f938c95d18433bebfb12afe395","automotivo",60,1657,3,650,16,21,18
"f18e94c9042a09a45c22444e432c0fe5","esporte_lazer",54,493,1,400,21,26,21
"759329d7653fd0c9a2b00d60aa8dd047","esporte_lazer",48,541,1,200,26,5,13
"f6bd73f359ad6b91076b19cc0b70b44a","informatica_acessorios",60,878,5,1050,29,16,18
"d8347a6f6301cb4343a6e05e095e5871","papelaria",60,815,5,1150,21,15,15
"ede2db86fe8aefa5df3788e970819229","pet_shop",43,261,4,950,50,20,20
"6ebdbcab1f0dc7e1d3ecb01c1b140ade","cama_mesa_banho",59,333,1,2300,40,10,40
"28447390cfd2a411fcb8c008b6163da2","brinquedos",57,696,4,405,21,7,16
"9e572ff4654f7064419d97a891a8b0fc","cama_mesa_banho",52,167,1,1900,47,7,35
"2ac7c9339ff85fff3e1aee3eaf7bb315","utilidades_domesticas",43,357,1,217,18,5,14
"e693be8d8b92c327a28dbadd6abedd0d","papelaria",39,1361,1,300,27,5,23
"3db5eb72ddad50a83599e1f0741caf7f","casa_construcao",47,186,2,225,23,18,18
"d7205c0ebebe2744d7c2e44b6d69cc95","cama_mesa_banho",50,145,3,150,26,6,19
"49e1eb2294c024ad435adb2b1de09336","utilidades_domesticas",56,179,1,400,20,7,11
"7b0f65d848af0681e064d72f0d44e862","informatica_acessorios",27,645,2,125,18,3,11
"f4d1833c85057a25ac14374dda132701","beleza_saude",63,1421,5,200,16,5,11
"ee8eb0990ff05d13d55e89350ce16a3d","cama_mesa_banho",44,826,4,600,31,4,17
"19f3b74026e6ec6c83fc25e21baf454e",null,null,null,null,1300,52,10,38
"30b426aecc4e322e14030c1f384b1763","esporte_lazer",25,1002,1,2433,30,24,24
"d0b9d3d449a97f582b325f11b512bfd2","livros_interesse_geral",35,1254,4,1833,17,17,18
"f03e2584cfc057f8bf76bf5683955585","brinquedos",38,1338,2,150,16,21,11
"ecd4bfa8cb104e8a1655dd59d1332d29","utilidades_domesticas",43,165,2,100,30,8,12
"4a625789888350aabb6b1acd0e8f9e39","moveis_decoracao",49,833,1,1000,40,8,40
"da77fdd937aba84787dbbba9231f79f8","automotivo",59,1655,3,550,16,21,18
"753de82a096285dc21658d87c4933771","fashion_bolsas_e_acessorios",41,187,1,100,16,16,16
"7642ddbf174d9a97119510f56be6c201","brinquedos",55,1131,3,1950,30,35,35
"b5c114b11d53b6fd85a6a90790f0b479","utilidades_domesticas",30,678,3,267,24,15,12
"54668f8d7fb456c8977d5ca817dab50c","cama_mesa_banho",49,486,1,800,43,23,23
"0f18321a5c6483ce8d2b2785f0c8f25d","fashion_bolsas_e_acessorios",33,406,1,200,16,8,11
"2d80845a6f78e68221e4965655a9a9b8","eletrodomesticos",54,192,1,150,27,13,17
"d5448c89ef7dc8228e12ae75e180ba74","telefonia",44,101,1,100,20,20,20
"d0fac709247e97e9b44a5351891ef9f3","automotivo",60,968,3,800,16,16,11
"9256d5ffeddcdb1ee516de53414ff1a2","telefonia",59,540,3,300,17,4,12
"e40c9663823a220588b8f0c552ff5c03","fashion_roupa_masculina",54,275,2,750,40,6,35
"31a2f42a87890f87d77daebdfabc182e","brinquedos",58,419,5,1700,30,35,25
"8fae593cc19dca7764e3eea78ec0fd77","telefonia",40,1886,2,300,21,11,14
"8cab8abac59158715e0d70a36c807415","esporte_lazer",56,1392,4,1050,40,20,30
"39af1cd37608a2db10b81fd2350ce047","pet_shop",41,998,1,533,24,15,16
"ce776bb92d4579d4ea61c2a009a2ab67","relogios_presentes",40,262,1,600,16,27,17
"19998f21eb0c32c91d5530613a490f41","relogios_presentes",49,705,2,500,23,15,19
"cfe3de98710935b80905117b165e6799","moveis_decoracao",39,354,1,1350,30,30,30
"15a9e834e89eab39d973492882c658d6","cama_mesa_banho",52,530,6,949,30,20,26
"1fd5b8526b883f92d22dc09cda3031e3","cama_mesa_banho",54,123,2,350,70,8,45
"52875639c307f1a60e501898dcf12a4a","automotivo",58,1020,3,1800,34,40,19
"3133d254cf85a65d8e94f39e38ded239","beleza_saude",45,918,1,283,17,11,16
"53d2c16e7356d124bb2a3f64ca920754","esporte_lazer",60,1412,2,433,16,16,16
"e145fe0be63a7cfdb3b2d57c6769cec1","eletrodomesticos",54,246,1,100,18,8,13
"f24fac234abea1ab9560893ecc15a573","automotivo",51,1001,1,3375,47,22,11
"d4cd62aeff97bcd3154deb9488f0cc5c","beleza_saude",15,726,1,450,16,2,11
"b41f1b93d5b478ecc56bcd6285c3a696","esporte_lazer",57,1537,5,450,30,10,30
"1cd4e06e315c38b1a4a3268caa41fcd8","cool_stuff",53,805,1,800,26,15,20
"a8d952e8e5436a6fe36d24c402d100de","telefonia",60,540,6,300,17,4,11
"2ad7e937566ede4b158f9b06656b69ef","esporte_lazer",49,1840,5,3350,50,39,12
"a1fa8c0b1d3e019af17cb198cefa4691","eletrodomesticos",57,137,1,100,18,8,13
"7dcc2e60786a27f4a3115fdf666b81fe","fashion_bolsas_e_acessorios",60,487,15,500,20,10,20
"c9bf1f1d7fdb5fa18943e2d9dad5de02","utilidades_domesticas",56,1220,2,500,23,2,23
"3c07c4a8d970b0ffad8a97bd6b5e478c","moveis_decoracao",56,1750,3,2450,105,3,70
"822c9ab05e9b8114704a5b2cd8639585","perfumaria",49,300,1,520,24,13,17
"f706789a48ef8564b44640d0180b1aa7","cama_mesa_banho",39,292,1,1300,41,7,41
"cec6ba506483e17644eb48ee6694f5cf","ferramentas_jardim",56,354,1,5050,21,35,21
"2cbd0f06c3123f0bd14c4bffc0498996","telefonia",52,728,1,75,19,5,11
"06ae026e430189633c2fbd0288c86257","relogios_presentes",36,562,1,450,22,14,17
"aba92acbdc38cb3a656015d4fa601a23","telefonia",59,502,1,325,40,10,11
"b520bae2a8c9790cac40196cb2025283","moveis_decoracao",40,94,5,200,16,5,20
"f97ad9066c718a6cef93dfcf253d3e0d","moveis_decoracao",63,886,5,30000,61,70,65
"40f9995eecfc68f54991ca49582e9885","telefonia",60,816,1,150,27,5,20
"4228bf901c8db392cbffcbc1f14a13e2","eletronicos",42,943,1,200,20,20,20
"7e5fe07db814cff1e50a7561a10e37ef","cama_mesa_banho",54,672,2,250,16,10,16
"836c4b48c2b383bb38bb5788f828c596","fashion_underwear_e_moda_praia",47,187,2,100,26,5,18
"42283300f3811baee739f5f6edc6feee","construcao_ferramentas_construcao",60,1988,3,450,16,14,11
"37b4783642fb927cc790934843b00b06","moveis_decoracao",31,479,3,1000,16,19,29
"189e539d996a9b8ba4bba1a140a024a7","beleza_saude",59,763,2,300,20,10,15
"e71435b372f90893385344e8be3a7696","utilidades_domesticas",43,2372,1,1350,44,11,25
"f2f960ea3804c29b5e5834c34082a0f4","fashion_esporte",51,511,2,200,16,12,12
"8934769521d632e65c27992662f05673","cool_stuff",26,1105,3,200,17,4,13
"ace77a1ab97b16e1947ee74c5f2d8c64","market_place",50,312,9,600,29,12,23
"672f4e03ae047fc417a8921d6c1ed73e","instrumentos_musicais",46,259,1,700,38,4,30
"03df27817e9494be978b56cc083a0beb","telefonia",58,607,3,200,19,4,11
"8b0229efd2d204e26dca4fb9d3eda08c","beleza_saude",24,1690,1,4000,30,35,30
"bd9fca6bf4bdcbf4094d7bc11415dfe5","eletroportateis",47,2378,6,4683,45,29,22
"50f1880f1989251727fbbfe8c0a346a6","cool_stuff",54,661,2,1450,42,25,15
"373ad61ecfb4f1bd97ce0de42d3d9f04","beleza_saude",34,336,2,300,16,9,15
"6ef76b1a0c15eb96ed49c78d38f37b68","cama_mesa_banho",50,222,1,600,45,15,35
"9ee22e986a24607377ce379ebda2c666","eletronicos",44,293,3,16850,22,22,18
"ea768069ca084e95a752ee7d51a8ff70","automotivo",53,2720,5,975,22,6,13
"06b4fb6f7d3ef030f7906bb13dde0728","bebidas",39,394,1,1550,16,36,16
"dbbd95b8c1dfccf8bd20dff9b52688a9","eletroportateis",50,481,1,2500,25,23,32
"ebb87ff961b613b4e8c625c25018f9cc","esporte_lazer",50,736,1,2350,60,15,43
"a9bd39d11fe4d2d378c44eee9b11d9ce","cama_mesa_banho",58,295,1,550,60,10,40
"8d578db76b524efa43a961df4ac2d7d9","automotivo",60,1394,3,2275,33,7,26
"e94d9f48ab491b190c0f0bdbd12830ae","relogios_presentes",56,559,2,215,19,13,19
"2bb3e85f2a403543fdb64e266e70c792","brinquedos",57,925,5,19450,45,50,45
"9bda44a359c6f3c4a011c470eaa1708c","perfumaria",37,531,1,500,16,16,16
"ec22e13f6e6798a040b5e4db9d434e59","brinquedos",43,223,1,350,45,15,35
"a0b4002c65e49bff2f59d5c78c95fd0f","relogios_presentes",58,195,3,200,16,2,11
"a4c27cf9767fe2b589251c764b891eda","perfumaria",58,1061,2,368,22,15,18
"902a8b8bb0768e8562edc2d903337812","bebes",33,104,1,750,40,11,35
"0fa699aaa0a38aa5d1de8e7fe04d2204",null,null,null,null,17900,48,32,28
"40c19ad8081c5efe90d93d945287adb8","perfumaria",30,138,1,150,22,7,16
"7736ea239e147291f6adb766c992beb1","cama_mesa_banho",46,128,1,250,40,4,30
"7e3c3f51d5ccc2382147194f911e22a8","fashion_calcados",42,649,3,700,16,8,18
"0c5bb07e9638a9c1f2616db08eb0318f","consoles_games",27,462,1,200,24,3,19
"a8c6a80cff824c02863660b09d8a5502","perfumaria",37,641,1,200,16,3,12
"2655d926d7d25a339682b6d8b2d53a49","cama_mesa_banho",50,395,1,690,25,11,22
"5aa4825c48568a0e84cbb5a84fe0b533","informatica_acessorios",59,211,2,700,30,12,12
"258a6d1b2a8645981cf1f93803e5ae6a","artigos_de_festas",25,354,1,350,16,11,11
"feddfbd2585f9007f7ed77b1d1ae8d80","beleza_saude",54,2627,1,700,16,16,15
"2012a57204f00f8fd57f8196130bee26","cama_mesa_banho",54,660,1,1050,35,3,30
"c033d17d5564326cf7986e7ffda1cf60","beleza_saude",55,865,4,1350,42,12,11
"a968285b931b85e05c46234aa3db388f","fashion_bolsas_e_acessorios",49,378,5,150,16,9,11
"8fc20e5093a3fce66e664f0f066e1a75","papelaria",37,129,2,80,17,9,14
"672bdce161930b1c72890c619224376a","fashion_bolsas_e_acessorios",27,542,2,1000,20,20,20
"36696562bef043d7e07305d62baf5ca7","moveis_decoracao",63,199,6,3800,42,16,26
"be4759b234eb97ef5af31ef0ccd0498e","esporte_lazer",60,874,1,500,16,30,16
"41b32e93d4f4db03491412efc40f3c91","relogios_presentes",58,485,3,1000,17,10,16
"977f845fc71d6dfd5af3a0aaaabf2161","bebes",46,1947,4,10000,50,34,50
"a4975ec11326ed8c6c875ca0f56a2814","eletroportateis",57,270,1,200,20,10,15
"694f7daacd749d7bde487e0f9675c5b8","malas_acessorios",55,1002,8,850,30,15,15
"5907ee011dfad4ad998e382fe4df3d14","cama_mesa_banho",56,557,1,700,16,10,16
"283f243bb09e48e8f324d175182d5cfa","telefonia",60,1440,4,225,18,5,16
"ce195678bb5445bf68a272e3aeb5bb69","esporte_lazer",54,1186,1,3800,31,31,31
"7b18385da9c1aa96dcc9bf8da7ea4608","informatica_acessorios",60,162,1,1000,22,22,22
